Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,HEROMOTOCO,87747,OPTSTK,CE,3200,HERO MOTOCORP LIMITED,HEROMOTOCO MAY 3200 CE,HEROMOTOCO29MAY25C3200,2025-05-29,150,0.05
NFO,nse_fo,HEROMOTOCO,87748,OPTSTK,PE,3200,HERO MOTOCORP LIMITED,HEROMOTOCO MAY 3200 PE,HEROMOTOCO29MAY25P3200,2025-05-29,150,0.05
NFO,nse_fo,HEROMOTOCO,87749,OPTSTK,CE,3300,HERO MOTOCORP LIMITED,HEROMOTOCO MAY 3300 CE,HEROMOTOCO29MAY25C3300,2025-05-29,150,0.05
NFO,nse_fo,HEROMOTOCO,87750,OPTSTK,PE,3300,HERO MOTOCORP LIMITED,HEROMOTOCO MAY 3300 PE,HEROMOTOCO29MAY25P3300,2025-05-29,150,0.05
NFO,nse_fo,HEROMOTOCO,87751,OPTSTK,CE,3400,HERO MOTOCORP LIMITED,HEROMOTOCO MAY 3400 CE,HEROMOTOCO29MAY25C3400,2025-05-29,150,0.05
NFO,nse_fo,HEROMOTOCO,87752,OPTSTK,PE,3400,HERO MOTOCORP LIMITED,HEROMOTOCO MAY 3400 PE,HEROMOTOCO29MAY25P3400,2025-05-29,150,0.05
NFO,nse_fo,HEROMOTOCO,87753,OPTSTK,CE,3500,HERO MOTOCORP LIMITED,HEROMOTOCO MAY 3500 CE,HEROMOTOCO29MAY25C3500,2025-05-29,150,0.05
NFO,nse_fo,HEROMOTOCO,87754,OPTSTK,PE,3500,HERO MOTOCORP LIMITED,HEROMOTOCO MAY 3500 PE,HEROMOTOCO29MAY25P3500,2025-05-29,150,0.05
NFO,nse_fo,HEROMOTOCO,87755,OPTSTK,CE,3600,HERO MOTOCORP LIMITED,HEROMOTOCO MAY 3600 CE,HEROMOTOCO29MAY25C3600,2025-05-29,150,0.05
NFO,nse_fo,DIVISLAB,87758,OPTSTK,PE,5750,DIVI S LABORATORIES LTD,DIVISLAB JUN 5750 PE,DIVISLAB26JUN25P5750,2025-06-26,100,0.05
NFO,nse_fo,HEROMOTOCO,87759,OPTSTK,PE,3600,HERO MOTOCORP LIMITED,HEROMOTOCO MAY 3600 PE,HEROMOTOCO29MAY25P3600,2025-05-29,150,0.05
NFO,nse_fo,DIVISLAB,87760,OPTSTK,CE,5850,DIVI S LABORATORIES LTD,DIVISLAB JUN 5850 CE,DIVISLAB26JUN25C5850,2025-06-26,100,0.05
NFO,nse_fo,HEROMOTOCO,87761,OPTSTK,CE,3700,HERO MOTOCORP LIMITED,HEROMOTOCO MAY 3700 CE,HEROMOTOCO29MAY25C3700,2025-05-29,150,0.05
NFO,nse_fo,HEROMOTOCO,87762,OPTSTK,PE,3700,HERO MOTOCORP LIMITED,HEROMOTOCO MAY 3700 PE,HEROMOTOCO29MAY25P3700,2025-05-29,150,0.05
NFO,nse_fo,HEROMOTOCO,87763,OPTSTK,CE,3800,HERO MOTOCORP LIMITED,HEROMOTOCO MAY 3800 CE,HEROMOTOCO29MAY25C3800,2025-05-29,150,0.05
NFO,nse_fo,HEROMOTOCO,87764,OPTSTK,PE,3800,HERO MOTOCORP LIMITED,HEROMOTOCO MAY 3800 PE,HEROMOTOCO29MAY25P3800,2025-05-29,150,0.05
NFO,nse_fo,DIVISLAB,87765,OPTSTK,PE,5850,DIVI S LABORATORIES LTD,DIVISLAB JUN 5850 PE,DIVISLAB26JUN25P5850,2025-06-26,100,0.05
NFO,nse_fo,DIVISLAB,87766,OPTSTK,CE,5950,DIVI S LABORATORIES LTD,DIVISLAB JUN 5950 CE,DIVISLAB26JUN25C5950,2025-06-26,100,0.05
NFO,nse_fo,DIVISLAB,87767,OPTSTK,PE,5950,DIVI S LABORATORIES LTD,DIVISLAB JUN 5950 PE,DIVISLAB26JUN25P5950,2025-06-26,100,0.05
NFO,nse_fo,DIVISLAB,87768,OPTSTK,CE,6050,DIVI S LABORATORIES LTD,DIVISLAB JUN 6050 CE,DIVISLAB26JUN25C6050,2025-06-26,100,0.05
NFO,nse_fo,DIVISLAB,87769,OPTSTK,PE,6050,DIVI S LABORATORIES LTD,DIVISLAB JUN 6050 PE,DIVISLAB26JUN25P6050,2025-06-26,100,0.05
NFO,nse_fo,DIVISLAB,87770,OPTSTK,CE,6150,DIVI S LABORATORIES LTD,DIVISLAB JUN 6150 CE,DIVISLAB26JUN25C6150,2025-06-26,100,0.05
NFO,nse_fo,DIVISLAB,87771,OPTSTK,PE,6150,DIVI S LABORATORIES LTD,DIVISLAB JUN 6150 PE,DIVISLAB26JUN25P6150,2025-06-26,100,0.05
NFO,nse_fo,DIVISLAB,87772,OPTSTK,CE,6250,DIVI S LABORATORIES LTD,DIVISLAB JUN 6250 CE,DIVISLAB26JUN25C6250,2025-06-26,100,0.05
NFO,nse_fo,DIVISLAB,87773,OPTSTK,PE,6250,DIVI S LABORATORIES LTD,DIVISLAB JUN 6250 PE,DIVISLAB26JUN25P6250,2025-06-26,100,0.05
NFO,nse_fo,DIVISLAB,87774,OPTSTK,CE,6350,DIVI S LABORATORIES LTD,DIVISLAB JUN 6350 CE,DIVISLAB26JUN25C6350,2025-06-26,100,0.05
NFO,nse_fo,DIVISLAB,87775,OPTSTK,PE,6350,DIVI S LABORATORIES LTD,DIVISLAB JUN 6350 PE,DIVISLAB26JUN25P6350,2025-06-26,100,0.05
NFO,nse_fo,DIVISLAB,87776,OPTSTK,CE,6450,DIVI S LABORATORIES LTD,DIVISLAB JUN 6450 CE,DIVISLAB26JUN25C6450,2025-06-26,100,0.05
NFO,nse_fo,DIVISLAB,87777,OPTSTK,PE,6450,DIVI S LABORATORIES LTD,DIVISLAB JUN 6450 PE,DIVISLAB26JUN25P6450,2025-06-26,100,0.05
NFO,nse_fo,DIVISLAB,87778,OPTSTK,CE,6550,DIVI S LABORATORIES LTD,DIVISLAB JUN 6550 CE,DIVISLAB26JUN25C6550,2025-06-26,100,0.05
NFO,nse_fo,DIVISLAB,87779,OPTSTK,PE,6550,DIVI S LABORATORIES LTD,DIVISLAB JUN 6550 PE,DIVISLAB26JUN25P6550,2025-06-26,100,0.05
NFO,nse_fo,DIVISLAB,87780,OPTSTK,CE,6650,DIVI S LABORATORIES LTD,DIVISLAB JUN 6650 CE,DIVISLAB26JUN25C6650,2025-06-26,100,0.05
NFO,nse_fo,HEROMOTOCO,87781,OPTSTK,CE,3900,HERO MOTOCORP LIMITED,HEROMOTOCO MAY 3900 CE,HEROMOTOCO29MAY25C3900,2025-05-29,150,0.05
NFO,nse_fo,DIVISLAB,87782,OPTSTK,PE,6650,DIVI S LABORATORIES LTD,DIVISLAB JUN 6650 PE,DIVISLAB26JUN25P6650,2025-06-26,100,0.05
NFO,nse_fo,HEROMOTOCO,87788,OPTSTK,PE,3900,HERO MOTOCORP LIMITED,HEROMOTOCO MAY 3900 PE,HEROMOTOCO29MAY25P3900,2025-05-29,150,0.05
NFO,nse_fo,HEROMOTOCO,87789,OPTSTK,CE,4000,HERO MOTOCORP LIMITED,HEROMOTOCO MAY 4000 CE,HEROMOTOCO29MAY25C4000,2025-05-29,150,0.05
NFO,nse_fo,HEROMOTOCO,87790,OPTSTK,PE,4000,HERO MOTOCORP LIMITED,HEROMOTOCO MAY 4000 PE,HEROMOTOCO29MAY25P4000,2025-05-29,150,0.05
NFO,nse_fo,HEROMOTOCO,87791,OPTSTK,CE,4100,HERO MOTOCORP LIMITED,HEROMOTOCO MAY 4100 CE,HEROMOTOCO29MAY25C4100,2025-05-29,150,0.05
NFO,nse_fo,HEROMOTOCO,87792,OPTSTK,PE,4100,HERO MOTOCORP LIMITED,HEROMOTOCO MAY 4100 PE,HEROMOTOCO29MAY25P4100,2025-05-29,150,0.05
NFO,nse_fo,HEROMOTOCO,87793,OPTSTK,CE,4200,HERO MOTOCORP LIMITED,HEROMOTOCO MAY 4200 CE,HEROMOTOCO29MAY25C4200,2025-05-29,150,0.05
NFO,nse_fo,HEROMOTOCO,87794,OPTSTK,PE,4200,HERO MOTOCORP LIMITED,HEROMOTOCO MAY 4200 PE,HEROMOTOCO29MAY25P4200,2025-05-29,150,0.05
NFO,nse_fo,HEROMOTOCO,87795,OPTSTK,CE,4300,HERO MOTOCORP LIMITED,HEROMOTOCO MAY 4300 CE,HEROMOTOCO29MAY25C4300,2025-05-29,150,0.05
NFO,nse_fo,HEROMOTOCO,87796,OPTSTK,PE,4300,HERO MOTOCORP LIMITED,HEROMOTOCO MAY 4300 PE,HEROMOTOCO29MAY25P4300,2025-05-29,150,0.05
NFO,nse_fo,HEROMOTOCO,87797,OPTSTK,CE,4400,HERO MOTOCORP LIMITED,HEROMOTOCO MAY 4400 CE,HEROMOTOCO29MAY25C4400,2025-05-29,150,0.05
NFO,nse_fo,HEROMOTOCO,87798,OPTSTK,PE,4400,HERO MOTOCORP LIMITED,HEROMOTOCO MAY 4400 PE,HEROMOTOCO29MAY25P4400,2025-05-29,150,0.05
NFO,nse_fo,HEROMOTOCO,87799,OPTSTK,CE,4500,HERO MOTOCORP LIMITED,HEROMOTOCO MAY 4500 CE,HEROMOTOCO29MAY25C4500,2025-05-29,150,0.05
NFO,nse_fo,HEROMOTOCO,87800,OPTSTK,PE,4500,HERO MOTOCORP LIMITED,HEROMOTOCO MAY 4500 PE,HEROMOTOCO29MAY25P4500,2025-05-29,150,0.05
NFO,nse_fo,DIVISLAB,87860,OPTSTK,CE,5200,DIVI S LABORATORIES LTD,DIVISLAB JUL 5200 CE,DIVISLAB31JUL25C5200,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,87865,OPTSTK,PE,5200,DIVI S LABORATORIES LTD,DIVISLAB JUL 5200 PE,DIVISLAB31JUL25P5200,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,87868,OPTSTK,CE,5400,DIVI S LABORATORIES LTD,DIVISLAB JUL 5400 CE,DIVISLAB31JUL25C5400,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,87875,OPTSTK,PE,5400,DIVI S LABORATORIES LTD,DIVISLAB JUL 5400 PE,DIVISLAB31JUL25P5400,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,87878,OPTSTK,CE,5500,DIVI S LABORATORIES LTD,DIVISLAB JUL 5500 CE,DIVISLAB31JUL25C5500,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,87879,OPTSTK,PE,5500,DIVI S LABORATORIES LTD,DIVISLAB JUL 5500 PE,DIVISLAB31JUL25P5500,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,87882,OPTSTK,CE,5600,DIVI S LABORATORIES LTD,DIVISLAB JUL 5600 CE,DIVISLAB31JUL25C5600,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,87883,OPTSTK,PE,5600,DIVI S LABORATORIES LTD,DIVISLAB JUL 5600 PE,DIVISLAB31JUL25P5600,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,87884,OPTSTK,CE,5700,DIVI S LABORATORIES LTD,DIVISLAB JUL 5700 CE,DIVISLAB31JUL25C5700,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,87885,OPTSTK,PE,5700,DIVI S LABORATORIES LTD,DIVISLAB JUL 5700 PE,DIVISLAB31JUL25P5700,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,87886,OPTSTK,CE,5800,DIVI S LABORATORIES LTD,DIVISLAB JUL 5800 CE,DIVISLAB31JUL25C5800,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,87887,OPTSTK,PE,5800,DIVI S LABORATORIES LTD,DIVISLAB JUL 5800 PE,DIVISLAB31JUL25P5800,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,87888,OPTSTK,CE,5900,DIVI S LABORATORIES LTD,DIVISLAB JUL 5900 CE,DIVISLAB31JUL25C5900,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,87889,OPTSTK,PE,5900,DIVI S LABORATORIES LTD,DIVISLAB JUL 5900 PE,DIVISLAB31JUL25P5900,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,87890,OPTSTK,CE,6000,DIVI S LABORATORIES LTD,DIVISLAB JUL 6000 CE,DIVISLAB31JUL25C6000,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,87891,OPTSTK,PE,6000,DIVI S LABORATORIES LTD,DIVISLAB JUL 6000 PE,DIVISLAB31JUL25P6000,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,87892,OPTSTK,CE,6100,DIVI S LABORATORIES LTD,DIVISLAB JUL 6100 CE,DIVISLAB31JUL25C6100,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,87893,OPTSTK,PE,6100,DIVI S LABORATORIES LTD,DIVISLAB JUL 6100 PE,DIVISLAB31JUL25P6100,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,87894,OPTSTK,CE,6200,DIVI S LABORATORIES LTD,DIVISLAB JUL 6200 CE,DIVISLAB31JUL25C6200,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,87895,OPTSTK,PE,6200,DIVI S LABORATORIES LTD,DIVISLAB JUL 6200 PE,DIVISLAB31JUL25P6200,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,87896,OPTSTK,CE,6300,DIVI S LABORATORIES LTD,DIVISLAB JUL 6300 CE,DIVISLAB31JUL25C6300,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,87897,OPTSTK,PE,6300,DIVI S LABORATORIES LTD,DIVISLAB JUL 6300 PE,DIVISLAB31JUL25P6300,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,87898,OPTSTK,CE,6400,DIVI S LABORATORIES LTD,DIVISLAB JUL 6400 CE,DIVISLAB31JUL25C6400,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,87899,OPTSTK,PE,6400,DIVI S LABORATORIES LTD,DIVISLAB JUL 6400 PE,DIVISLAB31JUL25P6400,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,87900,OPTSTK,CE,6500,DIVI S LABORATORIES LTD,DIVISLAB JUL 6500 CE,DIVISLAB31JUL25C6500,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,87901,OPTSTK,PE,6500,DIVI S LABORATORIES LTD,DIVISLAB JUL 6500 PE,DIVISLAB31JUL25P6500,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,87952,OPTSTK,CE,6600,DIVI S LABORATORIES LTD,DIVISLAB JUL 6600 CE,DIVISLAB31JUL25C6600,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,87953,OPTSTK,PE,6600,DIVI S LABORATORIES LTD,DIVISLAB JUL 6600 PE,DIVISLAB31JUL25P6600,2025-07-31,100,0.05
NFO,nse_fo,EICHERMOT,87962,OPTSTK,PE,4850,EICHER MOTORS LTD,EICHERMOT MAY 4850 PE,EICHERMOT29MAY25P4850,2025-05-29,175,0.05
NFO,nse_fo,EICHERMOT,87963,OPTSTK,CE,4950,EICHER MOTORS LTD,EICHERMOT MAY 4950 CE,EICHERMOT29MAY25C4950,2025-05-29,175,0.05
NFO,nse_fo,EICHERMOT,87964,OPTSTK,PE,4950,EICHER MOTORS LTD,EICHERMOT MAY 4950 PE,EICHERMOT29MAY25P4950,2025-05-29,175,0.05
NFO,nse_fo,EICHERMOT,87965,OPTSTK,CE,5050,EICHER MOTORS LTD,EICHERMOT MAY 5050 CE,EICHERMOT29MAY25C5050,2025-05-29,175,0.05
NFO,nse_fo,EICHERMOT,87966,OPTSTK,PE,5050,EICHER MOTORS LTD,EICHERMOT MAY 5050 PE,EICHERMOT29MAY25P5050,2025-05-29,175,0.05
NFO,nse_fo,EICHERMOT,87967,OPTSTK,CE,5150,EICHER MOTORS LTD,EICHERMOT MAY 5150 CE,EICHERMOT29MAY25C5150,2025-05-29,175,0.05
NFO,nse_fo,EICHERMOT,87968,OPTSTK,PE,5150,EICHER MOTORS LTD,EICHERMOT MAY 5150 PE,EICHERMOT29MAY25P5150,2025-05-29,175,0.05
NFO,nse_fo,EICHERMOT,87969,OPTSTK,CE,5250,EICHER MOTORS LTD,EICHERMOT MAY 5250 CE,EICHERMOT29MAY25C5250,2025-05-29,175,0.05
NFO,nse_fo,EICHERMOT,87970,OPTSTK,PE,5250,EICHER MOTORS LTD,EICHERMOT MAY 5250 PE,EICHERMOT29MAY25P5250,2025-05-29,175,0.05
NFO,nse_fo,EICHERMOT,87971,OPTSTK,CE,5350,EICHER MOTORS LTD,EICHERMOT MAY 5350 CE,EICHERMOT29MAY25C5350,2025-05-29,175,0.05
NFO,nse_fo,EICHERMOT,87972,OPTSTK,PE,5350,EICHER MOTORS LTD,EICHERMOT MAY 5350 PE,EICHERMOT29MAY25P5350,2025-05-29,175,0.05
NFO,nse_fo,EICHERMOT,87973,OPTSTK,CE,5450,EICHER MOTORS LTD,EICHERMOT MAY 5450 CE,EICHERMOT29MAY25C5450,2025-05-29,175,0.05
NFO,nse_fo,EICHERMOT,87974,OPTSTK,PE,5450,EICHER MOTORS LTD,EICHERMOT MAY 5450 PE,EICHERMOT29MAY25P5450,2025-05-29,175,0.05
NFO,nse_fo,EICHERMOT,87975,OPTSTK,CE,5550,EICHER MOTORS LTD,EICHERMOT MAY 5550 CE,EICHERMOT29MAY25C5550,2025-05-29,175,0.05
NFO,nse_fo,EICHERMOT,87976,OPTSTK,PE,5550,EICHER MOTORS LTD,EICHERMOT MAY 5550 PE,EICHERMOT29MAY25P5550,2025-05-29,175,0.05
NFO,nse_fo,EICHERMOT,87977,OPTSTK,CE,5650,EICHER MOTORS LTD,EICHERMOT MAY 5650 CE,EICHERMOT29MAY25C5650,2025-05-29,175,0.05
NFO,nse_fo,EICHERMOT,87978,OPTSTK,PE,5650,EICHER MOTORS LTD,EICHERMOT MAY 5650 PE,EICHERMOT29MAY25P5650,2025-05-29,175,0.05
NFO,nse_fo,EICHERMOT,87979,OPTSTK,CE,5750,EICHER MOTORS LTD,EICHERMOT MAY 5750 CE,EICHERMOT29MAY25C5750,2025-05-29,175,0.05
NFO,nse_fo,EICHERMOT,87980,OPTSTK,PE,5750,EICHER MOTORS LTD,EICHERMOT MAY 5750 PE,EICHERMOT29MAY25P5750,2025-05-29,175,0.05
NFO,nse_fo,EICHERMOT,87981,OPTSTK,CE,5850,EICHER MOTORS LTD,EICHERMOT MAY 5850 CE,EICHERMOT29MAY25C5850,2025-05-29,175,0.05
NFO,nse_fo,EICHERMOT,87982,OPTSTK,PE,5850,EICHER MOTORS LTD,EICHERMOT MAY 5850 PE,EICHERMOT29MAY25P5850,2025-05-29,175,0.05
NFO,nse_fo,EICHERMOT,87983,OPTSTK,CE,5950,EICHER MOTORS LTD,EICHERMOT MAY 5950 CE,EICHERMOT29MAY25C5950,2025-05-29,175,0.05
NFO,nse_fo,EICHERMOT,87984,OPTSTK,PE,5950,EICHER MOTORS LTD,EICHERMOT MAY 5950 PE,EICHERMOT29MAY25P5950,2025-05-29,175,0.05
NFO,nse_fo,EICHERMOT,87985,OPTSTK,CE,6050,EICHER MOTORS LTD,EICHERMOT MAY 6050 CE,EICHERMOT29MAY25C6050,2025-05-29,175,0.05
NFO,nse_fo,EICHERMOT,87986,OPTSTK,PE,6050,EICHER MOTORS LTD,EICHERMOT MAY 6050 PE,EICHERMOT29MAY25P6050,2025-05-29,175,0.05
NFO,nse_fo,EICHERMOT,87987,OPTSTK,CE,6150,EICHER MOTORS LTD,EICHERMOT MAY 6150 CE,EICHERMOT29MAY25C6150,2025-05-29,175,0.05
NFO,nse_fo,EICHERMOT,87988,OPTSTK,PE,6150,EICHER MOTORS LTD,EICHERMOT MAY 6150 PE,EICHERMOT29MAY25P6150,2025-05-29,175,0.05
NFO,nse_fo,EICHERMOT,87989,OPTSTK,CE,6250,EICHER MOTORS LTD,EICHERMOT MAY 6250 CE,EICHERMOT29MAY25C6250,2025-05-29,175,0.05
NFO,nse_fo,EICHERMOT,88035,OPTSTK,CE,4600,EICHER MOTORS LTD,EICHERMOT JUN 4600 CE,EICHERMOT26JUN25C4600,2025-06-26,175,0.05
NFO,nse_fo,EICHERMOT,88036,OPTSTK,PE,4600,EICHER MOTORS LTD,EICHERMOT JUN 4600 PE,EICHERMOT26JUN25P4600,2025-06-26,175,0.05
NFO,nse_fo,EICHERMOT,88037,OPTSTK,CE,4700,EICHER MOTORS LTD,EICHERMOT JUN 4700 CE,EICHERMOT26JUN25C4700,2025-06-26,175,0.05
NFO,nse_fo,EICHERMOT,88038,OPTSTK,PE,4700,EICHER MOTORS LTD,EICHERMOT JUN 4700 PE,EICHERMOT26JUN25P4700,2025-06-26,175,0.05
NFO,nse_fo,EICHERMOT,88039,OPTSTK,CE,4800,EICHER MOTORS LTD,EICHERMOT JUN 4800 CE,EICHERMOT26JUN25C4800,2025-06-26,175,0.05
NFO,nse_fo,EICHERMOT,88040,OPTSTK,PE,4800,EICHER MOTORS LTD,EICHERMOT JUN 4800 PE,EICHERMOT26JUN25P4800,2025-06-26,175,0.05
NFO,nse_fo,EICHERMOT,88041,OPTSTK,CE,4900,EICHER MOTORS LTD,EICHERMOT JUN 4900 CE,EICHERMOT26JUN25C4900,2025-06-26,175,0.05
NFO,nse_fo,EICHERMOT,88042,OPTSTK,PE,4900,EICHER MOTORS LTD,EICHERMOT JUN 4900 PE,EICHERMOT26JUN25P4900,2025-06-26,175,0.05
NFO,nse_fo,EICHERMOT,88043,OPTSTK,CE,5000,EICHER MOTORS LTD,EICHERMOT JUN 5000 CE,EICHERMOT26JUN25C5000,2025-06-26,175,0.05
NFO,nse_fo,EICHERMOT,88044,OPTSTK,PE,5000,EICHER MOTORS LTD,EICHERMOT JUN 5000 PE,EICHERMOT26JUN25P5000,2025-06-26,175,0.05
NFO,nse_fo,EICHERMOT,88045,OPTSTK,CE,5100,EICHER MOTORS LTD,EICHERMOT JUN 5100 CE,EICHERMOT26JUN25C5100,2025-06-26,175,0.05
NFO,nse_fo,EICHERMOT,88046,OPTSTK,PE,5100,EICHER MOTORS LTD,EICHERMOT JUN 5100 PE,EICHERMOT26JUN25P5100,2025-06-26,175,0.05
NFO,nse_fo,EICHERMOT,88047,OPTSTK,CE,5200,EICHER MOTORS LTD,EICHERMOT JUN 5200 CE,EICHERMOT26JUN25C5200,2025-06-26,175,0.05
NFO,nse_fo,EICHERMOT,88048,OPTSTK,PE,5200,EICHER MOTORS LTD,EICHERMOT JUN 5200 PE,EICHERMOT26JUN25P5200,2025-06-26,175,0.05
NFO,nse_fo,DIVISLAB,88049,OPTSTK,CE,6700,DIVI S LABORATORIES LTD,DIVISLAB JUL 6700 CE,DIVISLAB31JUL25C6700,2025-07-31,100,0.05
NFO,nse_fo,EICHERMOT,88050,OPTSTK,CE,5300,EICHER MOTORS LTD,EICHERMOT JUN 5300 CE,EICHERMOT26JUN25C5300,2025-06-26,175,0.05
NFO,nse_fo,DIVISLAB,88051,OPTSTK,PE,6700,DIVI S LABORATORIES LTD,DIVISLAB JUL 6700 PE,DIVISLAB31JUL25P6700,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,88052,OPTSTK,CE,6800,DIVI S LABORATORIES LTD,DIVISLAB JUL 6800 CE,DIVISLAB31JUL25C6800,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,88053,OPTSTK,PE,6800,DIVI S LABORATORIES LTD,DIVISLAB JUL 6800 PE,DIVISLAB31JUL25P6800,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,88056,OPTSTK,CE,7000,DIVI S LABORATORIES LTD,DIVISLAB JUL 7000 CE,DIVISLAB31JUL25C7000,2025-07-31,100,0.05
NFO,nse_fo,DIVISLAB,88057,OPTSTK,PE,7000,DIVI S LABORATORIES LTD,DIVISLAB JUL 7000 PE,DIVISLAB31JUL25P7000,2025-07-31,100,0.05
NFO,nse_fo,EICHERMOT,88068,OPTSTK,PE,5300,EICHER MOTORS LTD,EICHERMOT JUN 5300 PE,EICHERMOT26JUN25P5300,2025-06-26,175,0.05
NFO,nse_fo,EICHERMOT,88069,OPTSTK,CE,5400,EICHER MOTORS LTD,EICHERMOT JUN 5400 CE,EICHERMOT26JUN25C5400,2025-06-26,175,0.05
NFO,nse_fo,EICHERMOT,88072,OPTSTK,PE,5400,EICHER MOTORS LTD,EICHERMOT JUN 5400 PE,EICHERMOT26JUN25P5400,2025-06-26,175,0.05
NFO,nse_fo,EICHERMOT,88073,OPTSTK,CE,5500,EICHER MOTORS LTD,EICHERMOT JUN 5500 CE,EICHERMOT26JUN25C5500,2025-06-26,175,0.05
NFO,nse_fo,EICHERMOT,88074,OPTSTK,PE,5500,EICHER MOTORS LTD,EICHERMOT JUN 5500 PE,EICHERMOT26JUN25P5500,2025-06-26,175,0.05
NFO,nse_fo,EICHERMOT,88075,OPTSTK,CE,5600,EICHER MOTORS LTD,EICHERMOT JUN 5600 CE,EICHERMOT26JUN25C5600,2025-06-26,175,0.05
NFO,nse_fo,EICHERMOT,88076,OPTSTK,PE,5600,EICHER MOTORS LTD,EICHERMOT JUN 5600 PE,EICHERMOT26JUN25P5600,2025-06-26,175,0.05
NFO,nse_fo,EICHERMOT,88079,OPTSTK,CE,5700,EICHER MOTORS LTD,EICHERMOT JUN 5700 CE,EICHERMOT26JUN25C5700,2025-06-26,175,0.05
NFO,nse_fo,EICHERMOT,88080,OPTSTK,PE,5700,EICHER MOTORS LTD,EICHERMOT JUN 5700 PE,EICHERMOT26JUN25P5700,2025-06-26,175,0.05
NFO,nse_fo,EICHERMOT,88086,OPTSTK,CE,5800,EICHER MOTORS LTD,EICHERMOT JUN 5800 CE,EICHERMOT26JUN25C5800,2025-06-26,175,0.05
NFO,nse_fo,EICHERMOT,88087,OPTSTK,PE,5800,EICHER MOTORS LTD,EICHERMOT JUN 5800 PE,EICHERMOT26JUN25P5800,2025-06-26,175,0.05
NFO,nse_fo,EICHERMOT,88089,OPTSTK,CE,5900,EICHER MOTORS LTD,EICHERMOT JUN 5900 CE,EICHERMOT26JUN25C5900,2025-06-26,175,0.05
NFO,nse_fo,DIXON,88137,OPTSTK,CE,15250,DIXON TECHNO (INDIA) LTD,DIXON JUN 15250 CE,DIXON26JUN25C15250,2025-06-26,50,0.05
NFO,nse_fo,DIXON,88138,OPTSTK,PE,15250,DIXON TECHNO (INDIA) LTD,DIXON JUN 15250 PE,DIXON26JUN25P15250,2025-06-26,50,0.05
NFO,nse_fo,DIXON,88139,OPTSTK,CE,15750,DIXON TECHNO (INDIA) LTD,DIXON JUN 15750 CE,DIXON26JUN25C15750,2025-06-26,50,0.05
NFO,nse_fo,DIXON,88140,OPTSTK,PE,15750,DIXON TECHNO (INDIA) LTD,DIXON JUN 15750 PE,DIXON26JUN25P15750,2025-06-26,50,0.05
NFO,nse_fo,DIXON,88141,OPTSTK,CE,16250,DIXON TECHNO (INDIA) LTD,DIXON JUN 16250 CE,DIXON26JUN25C16250,2025-06-26,50,0.05
NFO,nse_fo,DIXON,88142,OPTSTK,PE,16250,DIXON TECHNO (INDIA) LTD,DIXON JUN 16250 PE,DIXON26JUN25P16250,2025-06-26,50,0.05
NFO,nse_fo,DIXON,88143,OPTSTK,CE,16750,DIXON TECHNO (INDIA) LTD,DIXON JUN 16750 CE,DIXON26JUN25C16750,2025-06-26,50,0.05
NFO,nse_fo,DIXON,88144,OPTSTK,PE,16750,DIXON TECHNO (INDIA) LTD,DIXON JUN 16750 PE,DIXON26JUN25P16750,2025-06-26,50,0.05
NFO,nse_fo,DIXON,88145,OPTSTK,CE,17250,DIXON TECHNO (INDIA) LTD,DIXON JUN 17250 CE,DIXON26JUN25C17250,2025-06-26,50,0.05
